	マンション名	住所	立地1	立地2	立地3	築年数	建物高さ	階	賃料	管理費	敷/礼/保証/敷引,償却	間取り	専有面積	URL
1047	プライムアーバン月島	東京都中央区佃３	東京メトロ有楽町線/月島駅 歩2分	ＪＲ京葉線/越中島駅 歩10分		築12年	11階建	2階	8.6万円	5000円	8.6万円/8.6万円/-/-	1K	20.8m	https://suumo.jp/chintai/jnc_000041423393/?bc=100123996398
1048	プライムアーバン月島	東京都中央区佃３	東京メトロ有楽町線/月島駅 歩2分	ＪＲ京葉線/越中島駅 歩10分		築12年	11階建	2階	8.8万円	5000円	8.8万円/8.8万円/-/-	1K	20.8m	https://suumo.jp/chintai/jnc_000041423393/?bc=100123996398
1049	プライムアーバン月島	東京都中央区佃３	東京メトロ有楽町線/月島駅 歩2分	ＪＲ京葉線/越中島駅 歩10分		築12年	11階建	8階	9.3万円	5000円	9.3万円/9.3万円/-/-	1K	19.09m	https://suumo.jp/chintai/jnc_000041423393/?bc=100123996398
1050	プライムアーバン月島	東京都中央区佃３	東京メトロ有楽町線/月島駅 歩2分	ＪＲ京葉線/越中島駅 歩10分		築12年	11階建	8階	16.7万円	5000円	16.7万円/16.7万円/-/-	1LDK	42.72m	https://suumo.jp/chintai/jnc_000041423393/?bc=100123996398
1051	グランティグル勝どき	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩3分	東京メトロ有楽町線/月島駅 歩13分	東京メトロ日比谷線/築地駅 歩18分	築12年	11階建	2階	12.5万円	5000円	12.5万円/12.5万円/-/-	2DK	42.8m	https://suumo.jp/chintai/jnc_000040874977/?bc=100123579973
1052	ＪＲ総武線 浅草橋駅 地下1地上10階建 築26年	東京都台東区浅草橋３	ＪＲ総武線/浅草橋駅 歩5分	都営浅草線/蔵前駅 歩8分	ＪＲ総武線快速/馬喰町駅 歩13分	築12年	11階建	9階	11.5万円	10000円	11.5万円/11.5万円/-/-	1LDK	44.62m	https://suumo.jp/chintai/jnc_000041467385/?bc=100125794009
1053	シティコープ浅草橋III	東京都台東区浅草橋３	ＪＲ総武線/浅草橋駅 歩5分	都営浅草線/浅草橋駅 歩6分	都営浅草線/蔵前駅 歩7分	築12年	11階建	9階	11.5万円	10000円	11.5万円/11.5万円/-/-	1LDK	44.62m	https://suumo.jp/chintai/jnc_000041444076/?bc=100125597805
1054	東京メトロ日比谷線 小伝馬町駅 4階建 築2年	東京都中央区日本橋本町４	東京メトロ日比谷線/小伝馬町駅 歩2分	ＪＲ総武線快速/新日本橋駅 歩6分	ＪＲ山手線/神田駅 歩11分	築12年	11階建	3階	17.5万円	15000円	17.5万円/17.5万円/-/-	1LDK	40m	https://suumo.jp/chintai/jnc_000041492638/?bc=100087901206
1055	都営浅草線 人形町駅 10階建 築12年	東京都中央区日本橋浜町３	都営浅草線/人形町駅 歩7分	東京メトロ半蔵門線/水天宮前駅 歩5分	都営新宿線/浜町駅 歩7分	築12年	11階建	2階	15.2万円	6000円	15.2万円/15.2万円/-/-	1LDK	40.1m	https://suumo.jp/chintai/jnc_000039942850/?bc=100125123919
1056	都営浅草線 人形町駅 10階建 築12年	東京都中央区日本橋浜町３	都営浅草線/人形町駅 歩7分	東京メトロ半蔵門線/水天宮前駅 歩5分	都営新宿線/浜町駅 歩7分	築12年	11階建	5階	15.7万円	6000円	15.7万円/15.7万円/-/-	1LDK	40.04m	https://suumo.jp/chintai/jnc_000039942850/?bc=100125123919
1057	都営浅草線 人形町駅 10階建 築12年	東京都中央区日本橋浜町３	都営浅草線/人形町駅 歩7分	東京メトロ半蔵門線/水天宮前駅 歩5分	都営新宿線/浜町駅 歩7分	築12年	11階建	9階	16.2万円	6000円	16.2万円/16.2万円/-/-	1LDK	40.1m	https://suumo.jp/chintai/jnc_000039942850/?bc=100125123919
1058	都営浅草線 人形町駅 10階建 築12年	東京都中央区日本橋浜町３	都営浅草線/人形町駅 歩7分	東京メトロ半蔵門線/水天宮前駅 歩5分	都営新宿線/浜町駅 歩7分	築12年	11階建	9階	16.2万円	6000円	16.2万円/16.2万円/-/-	1LDK	40.1m	https://suumo.jp/chintai/jnc_000039942850/?bc=100125123919
1059	ＫＤＸレジデンス秋葉原	東京都台東区台東２	都営大江戸線/新御徒町駅 歩7分	ＪＲ山手線/御徒町駅 歩9分	東京メトロ日比谷線/秋葉原駅 歩10分	築12年	11階建	1階	15.5万円	10000円	15.5万円/15.5万円/-/-	1LDK	47.21m	https://suumo.jp/chintai/jnc_000039685773/?bc=100119844457
1060	ＫＤＸレジデンス秋葉原	東京都台東区台東２	都営大江戸線/新御徒町駅 歩7分	ＪＲ山手線/御徒町駅 歩9分	東京メトロ日比谷線/秋葉原駅 歩10分	築12年	11階建	2階	18.9万円	10000円	37.8万円/18.9万円/-/-	2LDK	59.57m	https://suumo.jp/chintai/jnc_000039685773/?bc=100119844457
1061	ＫＤＸレジデンス秋葉原	東京都台東区台東２	都営大江戸線/新御徒町駅 歩7分	ＪＲ山手線/御徒町駅 歩9分	東京メトロ日比谷線/秋葉原駅 歩10分	築12年	11階建	7階	19.5万円	10000円	39万円/19.5万円/-/-	2LDK	58.05m	https://suumo.jp/chintai/jnc_000039685773/?bc=100119844457
1062	オジオ勝どき	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩1分	東京メトロ有楽町線/月島駅 歩6分	東京メトロ日比谷線/築地駅 歩15分	築12年	11階建	4階	15.9万円	10000円	15.9万円/15.9万円/-/-	1LDK	42.24m	https://suumo.jp/chintai/jnc_000038817247/?bc=100123456190
1063	オジオ勝どき	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩1分	東京メトロ有楽町線/月島駅 歩6分	東京メトロ日比谷線/築地駅 歩15分	築12年	11階建	6階	16.1万円	10000円	16.1万円/16.1万円/-/-	1LDK	42.01m	https://suumo.jp/chintai/jnc_000038817247/?bc=100123456190
1064	オジオ勝どき	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩1分	東京メトロ有楽町線/月島駅 歩6分	東京メトロ日比谷線/築地駅 歩15分	築12年	11階建	12階	16.4万円	10000円	16.4万円/16.4万円/-/-	1LDK	40.64m	https://suumo.jp/chintai/jnc_000038817247/?bc=100123456190
1065	都営大江戸線 勝どき駅 12階建 築11年	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩1分	東京メトロ有楽町線/月島駅 歩6分	東京メトロ日比谷線/築地駅 歩17分	築12年	11階建	4階	15.9万円	10000円	15.9万円/15.9万円/-/-	1LDK	42.24m	https://suumo.jp/chintai/jnc_000038872119/?bc=100117842149
1066	都営大江戸線 勝どき駅 12階建 築11年	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩1分	東京メトロ有楽町線/月島駅 歩6分	東京メトロ日比谷線/築地駅 歩17分	築12年	11階建	4階	15.9万円	10000円	15.9万円/15.9万円/-/-	1LDK	42.01m	https://suumo.jp/chintai/jnc_000038872119/?bc=100117842149
1067	都営大江戸線 勝どき駅 12階建 築11年	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩1分	東京メトロ有楽町線/月島駅 歩6分	東京メトロ日比谷線/築地駅 歩17分	築12年	11階建	6階	16.1万円	10000円	16.1万円/16.1万円/-/-	1LDK	42.01m	https://suumo.jp/chintai/jnc_000038872119/?bc=100117842149
1068	都営大江戸線 勝どき駅 12階建 築11年	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩1分	東京メトロ有楽町線/月島駅 歩6分	東京メトロ日比谷線/築地駅 歩17分	築12年	11階建	6階	16.1万円	10000円	16.1万円/16.1万円/-/-	1LDK	42.01m	https://suumo.jp/chintai/jnc_000038872119/?bc=100117842149
1069	都営大江戸線 勝どき駅 12階建 築11年	東京都中央区勝どき２	都営大江戸線/勝どき駅 歩1分	東京メトロ有楽町線/月島駅 歩6分	東京メトロ日比谷線/築地駅 歩17分	築12年	11階建	12階	16.4万円	10000円	16.4万円/16.4万円/-/-	1LDK	40.64m	https://suumo.jp/chintai/jnc_000038872119/?bc=100117842149
1070	ロイヤルトーリータワーズ	東京都台東区竜泉３	東京メトロ日比谷線/三ノ輪駅 歩7分	東京メトロ日比谷線/入谷駅 歩9分	ＪＲ山手線/鶯谷駅 歩15分	築12年	11階建	5階	14.3万円	8000円	14.3万円/14.3万円/-/-	1LDK	59.89m	https://suumo.jp/chintai/jnc_000041461435/?bc=100049546315
1071	ロイヤルトーリータワーズ	東京都台東区竜泉３	東京メトロ日比谷線/三ノ輪駅 歩7分	東京メトロ日比谷線/入谷駅 歩9分	ＪＲ山手線/鶯谷駅 歩15分	築12年	11階建	6階	14.4万円	8000円	14.4万円/14.4万円/-/-	1LDK	59.89m	https://suumo.jp/chintai/jnc_000041461435/?bc=100049546315
1072	スカイライトタワー	東京都中央区佃１	東京メトロ有楽町線/月島駅 歩6分	東京メトロ日比谷線/八丁堀駅 歩13分	ＪＲ京葉線/越中島駅 歩14分	築12年	11階建	25階	25万円	20000円	50万円/25万円/-/-	2LDK	70.99m	https://suumo.jp/chintai/jnc_000041492622/?bc=100125559645
1073	スカイライトタワー	東京都中央区佃１	東京メトロ有楽町線/月島駅 歩6分	東京メトロ日比谷線/八丁堀駅 歩13分	ＪＲ京葉線/越中島駅 歩14分	築12年	11階建	19階	29.5万円	25000円	59万円/29.5万円/-/-	2LDK	62.64m	https://suumo.jp/chintai/jnc_000041492622/?bc=100125559645
1074	スカイライトタワー	東京都中央区佃１	東京メトロ有楽町線/月島駅 歩6分	東京メトロ日比谷線/八丁堀駅 歩13分	ＪＲ京葉線/越中島駅 歩14分	築12年	11階建	26階	38.8万円	-	77.6万円/38.8万円/-/-	3LDK	90.08m	https://suumo.jp/chintai/jnc_000041492622/?bc=100125559645
1075	都営大江戸線 勝どき駅 地下1地上43階建 築15年	東京都中央区勝どき１	都営大江戸線/勝どき駅 歩2分	東京メトロ日比谷線/築地駅 歩11分	東京メトロ有楽町線/月島駅 歩15分	築12年	11階建	26階	16.1万円	16000円	16.1万円/-/-/-	1SLDK	40.31m	https://suumo.jp/chintai/jnc_000041080925/?bc=100124196775
1076	都営大江戸線 勝どき駅 地下1地上43階建 築15年	東京都中央区勝どき１	都営大江戸線/勝どき駅 歩2分	東京メトロ日比谷線/築地駅 歩11分	東京メトロ有楽町線/月島駅 歩15分	築12年	11階建	28階	16.8万円	17000円	16.8万円/-/-/-	1K	26.15m	https://suumo.jp/chintai/jnc_000041080925/?bc=100124196775
1077	都営大江戸線 勝どき駅 地下1地上43階建 築15年	東京都中央区勝どき１	都営大江戸線/勝どき駅 歩2分	東京メトロ日比谷線/築地駅 歩11分	東京メトロ有楽町線/月島駅 歩15分	築12年	11階建	34階	17.6万円	16000円	17.6万円/-/-/-	1LDK	40.31m	https://suumo.jp/chintai/jnc_000041080925/?bc=100124196775
1078	都営大江戸線 勝どき駅 地下1地上43階建 築15年	東京都中央区勝どき１	都営大江戸線/勝どき駅 歩2分	東京メトロ日比谷線/築地駅 歩11分	東京メトロ有楽町線/月島駅 歩15分	築12年	11階建	18階	17.6万円	18000円	17.6万円/-/-/-	2DK	52.65m	https://suumo.jp/chintai/jnc_000041080925/?bc=100124196775
1079	都営大江戸線 勝どき駅 地下1地上43階建 築15年	東京都中央区勝どき１	都営大江戸線/勝どき駅 歩2分	東京メトロ日比谷線/築地駅 歩11分	東京メトロ有楽町線/月島駅 歩15分	築12年	11階建	7階	18.45万円	18500円	18.45万円/-/-/-	2LDK	56.7m	https://suumo.jp/chintai/jnc_000041080925/?bc=100124196775
1080	都営大江戸線 勝どき駅 地下1地上43階建 築15年	東京都中央区勝どき１	都営大江戸線/勝どき駅 歩2分	東京メトロ日比谷線/築地駅 歩11分	東京メトロ有楽町線/月島駅 歩15分	築12年	11階建	9階	18.8万円	20000円	18.8万円/-/-/-	2DK	64m	https://suumo.jp/chintai/jnc_000041080925/?bc=100124196775
1081	都営大江戸線 勝どき駅 地下1地上43階建 築15年	東京都中央区勝どき１	都営大江戸線/勝どき駅 歩2分	東京メトロ日比谷線/築地駅 歩11分	東京メトロ有楽町線/月島駅 歩15分	築12年	11階建	30階	20.65万円	18500円	20.65万円/-/-/-	2LDK	55.69m	https://suumo.jp/chintai/jnc_000041080925/?bc=100124196775
1082	都営大江戸線 勝どき駅 地下1地上43階建 築15年	東京都中央区勝どき１	都営大江戸線/勝どき駅 歩2分	東京メトロ日比谷線/築地駅 歩11分	東京メトロ有楽町線/月島駅 歩15分	築12年	11階建	16階	21.8万円	21000円	21.8万円/-/-/-	2LDK	65.44m	https://suumo.jp/chintai/jnc_000041080925/?bc=100124196775
1083	都営大江戸線 勝どき駅 地下1地上43階建 築15年	東京都中央区勝どき１	都営大江戸線/勝どき駅 歩2分	東京メトロ日比谷線/築地駅 歩11分	東京メトロ有楽町線/月島駅 歩15分	築12年	11階建	27階	25万円	25000円	25万円/-/-/-	3LDK	75.04m	https://suumo.jp/chintai/jnc_000041080925/?bc=100124196775
1084	都営大江戸線 勝どき駅 地下1地上43階建 築15年	東京都中央区勝どき１	都営大江戸線/勝どき駅 歩2分	東京メトロ日比谷線/築地駅 歩11分	東京メトロ有楽町線/月島駅 歩15分	築12年	11階建	40階	34.6万円	26000円	34.6万円/-/-/-	2SLDK	84m	https://suumo.jp/chintai/jnc_000041080925/?bc=100124196775
1085	グレイスコート上野松が谷	東京都台東区松が谷４	東京メトロ日比谷線/入谷駅 歩8分	つくばエクスプレス/浅草駅 歩6分	ＪＲ山手線/鶯谷駅 歩14分	築12年	11階建	5階	15万円	5000円	15万円/15万円/-/-	2LDK	53.79m	https://suumo.jp/chintai/jnc_000041340691/?bc=100125360660
1086	スパッジオ上野東	東京都台東区北上野２	東京メトロ日比谷線/入谷駅 歩3分	ＪＲ山手線/鶯谷駅 歩12分	東京メトロ銀座線/稲荷町駅 歩9分	築12年	11階建	3階	10.5万円	10000円	10.5万円/-/-/-	1DK	32.76m	https://suumo.jp/chintai/jnc_000040956829/?bc=100124894146
1087	スパッジオ上野東	東京都台東区北上野２	東京メトロ日比谷線/入谷駅 歩3分	ＪＲ山手線/鶯谷駅 歩12分	東京メトロ銀座線/稲荷町駅 歩9分	築12年	11階建	4階	11万円	10000円	11万円/-/-/-	1DK	32.76m	https://suumo.jp/chintai/jnc_000040956829/?bc=100124894146
1088	スパッジオ上野東	東京都台東区北上野２	東京メトロ日比谷線/入谷駅 歩3分	ＪＲ山手線/鶯谷駅 歩12分	東京メトロ銀座線/稲荷町駅 歩9分	築12年	11階建	4階	11.3万円	10000円	11.3万円/-/-/-	1DK	32.76m	https://suumo.jp/chintai/jnc_000040956829/?bc=100124894146
1089	スパッジオ上野東	東京都台東区北上野２	東京メトロ日比谷線/入谷駅 歩3分	ＪＲ山手線/鶯谷駅 歩12分	東京メトロ銀座線/稲荷町駅 歩9分	築12年	11階建	4階	11.9万円	10000円	11.9万円/-/-/-	1DK	32.76m	https://suumo.jp/chintai/jnc_000040956829/?bc=100124894146
1090	東京メトロ日比谷線 入谷駅 11階建 築12年	東京都台東区北上野２	東京メトロ日比谷線/入谷駅 歩3分	ＪＲ山手線/鶯谷駅 歩12分	東京メトロ銀座線/稲荷町駅 歩9分	築12年	11階建	4階	11万円	10000円	11万円/-/-/-	1DK	32.76m	https://suumo.jp/chintai/jnc_000040956831/?bc=100125733713
1091	東京メトロ日比谷線 入谷駅 11階建 築12年	東京都台東区北上野２	東京メトロ日比谷線/入谷駅 歩3分	ＪＲ山手線/鶯谷駅 歩12分	東京メトロ銀座線/稲荷町駅 歩9分	築12年	11階建	4階	11.3万円	10000円	11.3万円/-/-/-	1DK	32.76m	https://suumo.jp/chintai/jnc_000040956831/?bc=100125733713
1092	東京メトロ日比谷線 入谷駅 11階建 築12年	東京都台東区北上野２	東京メトロ日比谷線/入谷駅 歩3分	ＪＲ山手線/鶯谷駅 歩12分	東京メトロ銀座線/稲荷町駅 歩9分	築12年	11階建	4階	11.9万円	10000円	11.9万円/-/-/-	1DK	32.76m	https://suumo.jp/chintai/jnc_000040956831/?bc=100125733713
1093	コンフォート浅草橋	東京都台東区柳橋１	都営浅草線/浅草橋駅 歩2分	ＪＲ総武線快速/馬喰町駅 歩9分	都営大江戸線/両国駅 歩12分	築12年	11階建	4階	8.9万円	5000円	8.9万円/8.9万円/-/-	1K	25.92m	https://suumo.jp/chintai/jnc_000039716329/?bc=100123161141
1094	コンフォート浅草橋	東京都台東区柳橋１	都営浅草線/浅草橋駅 歩2分	ＪＲ総武線快速/馬喰町駅 歩9分	都営大江戸線/両国駅 歩12分	築12年	11階建	3階	13.6万円	5000円	13.6万円/13.6万円/-/-	2K	39.87m	https://suumo.jp/chintai/jnc_000039716329/?bc=100123161141
1095	コンフォート浅草橋	東京都台東区柳橋１	都営浅草線/浅草橋駅 歩2分	ＪＲ総武線快速/馬喰町駅 歩9分	都営大江戸線/両国駅 歩12分	築12年	11階建	4階	13.7万円	5000円	13.7万円/13.7万円/-/-	2K	39.87m	https://suumo.jp/chintai/jnc_000039716329/?bc=100123161141
1096	ドゥーエ日本橋	東京都中央区日本橋小網町	東京メトロ日比谷線/茅場町駅 歩4分	東京メトロ半蔵門線/水天宮前駅 歩6分	都営浅草線/人形町駅 歩10分	築12年	11階建	4階	11.2万円	7000円	11.2万円/11.2万円/-/-	ワンルーム	25.5m	https://suumo.jp/chintai/jnc_000041334452/?bc=100125755457
1097	コーポなつめ	東京都台東区西浅草２	つくばエクスプレス/浅草駅 歩4分	東京メトロ銀座線/田原町駅 歩6分	東武伊勢崎線/浅草駅 歩10分	築12年	11階建	3階	9.9万円	5000円	-/-/-/-	2DK	39.52m	https://suumo.jp/chintai/jnc_000030188550/?bc=100120098366
1098	リバーゲートレジデンス南ウイング	東京都中央区日本橋箱崎町	東京メトロ半蔵門線/水天宮前駅 歩3分	東京メトロ日比谷線/人形町駅 歩10分	東京メトロ東西線/茅場町駅 歩12分	築12年	11階建	6階	29.5万円	15000円	29.5万円/-/-/-	2LDK	88.59m	https://suumo.jp/chintai/jnc_000041487107/?bc=100125752291
1099	ドゥ・トゥール　WEST	東京都中央区晴海３	都営大江戸線/勝どき駅 歩8分	東京メトロ有楽町線/月島駅 歩20分	新交通ゆりかもめ/市場前駅 歩28分	築12年	11階建	38階	21万円	10000円	21万円/21万円/-/-	1LDK	44.85m	https://suumo.jp/chintai/jnc_000040131152/?bc=100051349965
